273,N311,-12283.40601809281
274,N215,-12283.40601809281
275,N218,-12283.40601809281
276,N317,-12283.40601809281
277,N272,-12283.40601809281
278,N363,-12283.40601809281
279,N286,-12283.40601809281
280,N253,-12283.40601809281
281,N198,-12283.40601809281
282,N335,-12283.40601809281
283,N204,-12283.40601809281
284,N254,-12283.40601809281
285,N288,-12283.40601809281
286,N259,-12283.40601809281
287,N249,-12283.40601809281
288,N354,-12283.40601809281
289,N302,-12283.40601809281
290,N378,-12283.40601809281
291,N277,-12283.40601809281
292,N211,-12283.40601809281
293,N373,-12283.40601809281
294,N344,-12283.40601809281
295,N207,-12283.40601809281
296,N237,-12283.40601809281
297,N277,-12283.40601809281
298,N237,-12283.40601809281
299,N354,-12283.40601809281
300,N300,-12283.40601809281
301,N305,-12283.40601809281
302,N255,-12283.40601809281
303,N374,-12283.40601809281
304,N274,-12283.40601809281
305,N298,-12283.40601809281
306,N228,-12283.40601809281
307,N254,-12283.40601809281
308,N354,-12283.40601809281
309,N304,-12283.40601809281
310,N304,-12283.40601809281
311,N353,-12283.40601809281
312,N195,-12283.40601809281
313,N360,-12283.40601809281
314,N348,-12283.40601809281
315,N294,-12283.40601809281
316,N232,-12283.40601809281
317,N340,-12283.40601809281
318,N367,-12283.40601809281
319,N240,-12283.40601809281
320,N340,-12283.40601809281
321,N367,-12283.40601809281
322,N214,-12283.40601809281
323,N375,-12283.40601809281
324,N294,-12283.40601809281
325,N324,-12283.40601809281
326,N280,-12283.40601809281
327,N263,-12283.40601809281
328,N314,-12283.40601809281
329,N243,-12283.40601809281
330,N212,-12283.40601809281
331,N321,-12283.40601809281
332,N380,-12283.40601809281
333,N319,-12283.40601809281
334,N306,-12283.40601809281
335,N376,-12283.40601809281
336,N229,-12283.40601809281
337,N333,-12283.40601809281
338,N357,-12283.40601809281
339,N368,-12283.40601809281
340,N376,-12283.40601809281
341,N376,-12283.40601809281
342,N377,-12283.40601809281
343,N224,-12283.40601809281
344,N318,-12283.40601809281
345,N335,-12283.40601809281
346,N339,-12283.40601809281
347,N305,-12283.40601809281
348,N327,-12283.40601809281
349,N313,-12283.40601809281
350,N299,-12283.40601809281
351,N202,-12283.40601809281
352,N301,-12283.40601809281
353,N285,-12283.40601809281
354,N264,-12283.40601809281
355,N198,-12283.40601809281
356,N376,-12283.40601809281
357,N205,-12283.40601809281
358,N304,-12283.40601809281
359,N284,-12283.40601809281
360,N373,-12283.40601809281
361,N380,-12283.40601809281
362,N358,-12283.40601809281
363,N374,-12283.40601809281
364,N309,-12283.40601809281
365,N259,-12283.40601809281
366,N319,-12283.40601809281
367,N244,-12283.40601809281
